"","StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QID69","Q1_","Q2","Q3","nace","gender","degree","education","Q8","Q10","Q12","Q13","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q14_9","Q14_10","Q14_11","Q14_28","Q14_12","Q14_13","Q14_14","Q14_15","Q14_16","Q14_17","Q14_18","Q14_19","Q14_20","Q14_21","Q14_22","Q14_23","Q14_24","Q14_25","Q14_26","Q14_27","Q15","Q16","Q59_1","Q59_2","Q59_3","Q59_4","Q59_5","Q59_6","Q59_7","Q59_8","Q59_9","Q59_10","Q59_28","Q59_11","Q59_12","Q59_13","Q59_14","Q59_15","Q59_16","Q59_17","Q59_18","Q59_19","Q59_20","Q59_21","Q59_22","Q59_23","Q59_24","Q59_25","Q59_26","Q59_27","Q61_1","Q61_2","Q61_3","Q61_4","Q61_5","Q61_6","Q61_7","Q61_8","Q61_9","Q61_10","Q61_28","Q61_11","Q61_12","Q61_13","Q61_14","Q61_15","Q61_16","Q61_17","Q61_18","Q61_19","Q61_20","Q61_21","Q61_22","Q61_23","Q61_24","Q61_25","Q61_26","Q61_27","Q60_1","Q60_2","Q60_3","Q60_4","Q60_5","Q60_6","Q60_7","Q60_8","Q60_9","Q60_10","Q60_28","Q60_11","Q60_12","Q60_13","Q60_14","Q60_15","Q60_16","Q60_17","Q60_18","Q60_19","Q60_20","Q60_21","Q60_22","Q60_23","Q60_24","Q60_25","Q60_26","Q60_27","Q43","Q46.0","Q47","Q48","Q50","Q49","age","income","zip_residence1","zip_workplace1","age_clustered","filter_.","experience"
"422",2024-04-11 12:55:54,2024-04-11 13:03:00,"IP Address",100,426,"True",2024-04-11 13:03:01,"R_7IuXxnC6D2bE8pt","anonymous","EN",4,"1991","9170","9900","C28 - Manufacture of machinery and equipment n.e.c.","Male","Academic master","Civil engineering","8y","€ 5000 - € 5250","7","Yes",1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"6","6","6","6","7",32,5125,"Oost Vlaanderen","Oost Vlaanderen","39","Selected",8
"423",2024-04-11 08:16:33,2024-04-11 13:13:53,"IP Address",100,17839,"True",2024-04-11 13:13:54,"R_5EcJihpBlpqtzKa","anonymous","EN",4,"1995","9070","3190","Other","Male","Academic master","Industrial engineering","5y","€ 5500 - € 5750","7","Yes",1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"10","9","10","8","7",28,5625,"Oost Vlaanderen","Limburg","29","Selected",5
"424",2024-04-11 13:18:37,2024-04-11 13:22:52,"IP Address",100,255,"True",2024-04-11 13:22:53,"R_8cl8q7vMZ6Noypr","anonymous","EN",4,"1992","8560","8500","Other","Male","Academic master","Industrial engineering","7y","€ 5000 - € 5250","8","Yes",NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","7",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"9","5","10","10","7",31,5125,"West Vlaanderen","West Vlaanderen","39","Selected",7
"425",2024-04-11 13:17:09,2024-04-11 13:34:51,"IP Address",100,1061,"True",2024-04-11 13:34:52,"R_6LgVumD3W1djOUm","anonymous","EN",4,"1999","9420","9420","C27 - Manufacture of electrical equipment","Female","Academic master","Industrial engineering","2y","€ 3250 - € 3500","3","Yes",1,1,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6",1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,9,"9","9","4","8","4",24,3375,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",2
"426",2024-04-11 13:38:42,2024-04-11 13:43:02,"IP Address",100,259,"True",2024-04-11 13:43:02,"R_1F3LynkxLwAlWEh","anonymous","EN",4,"1994","8400","8000","Other","Male","Academic master","Industrial engineering","5y","€ 3500 - € 3750","6","Yes",1,1,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"8","6","3","2","7",29,3625,"West Vlaanderen","West Vlaanderen","29","Selected",5
"427",2024-04-11 13:37:55,2024-04-11 13:43:11,"IP Address",100,315,"True",2024-04-11 13:43:11,"R_1EiAIBKFlYMhjqt","anonymous","EN",4,"1994","9100","9000","C10 - Manufacture of food products","Male","Academic master","Industrial engineering","6y","€ 3750 - € 4000","7","Yes",1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","7",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"7","8","8","8","8",29,3875,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",6
"428",2024-04-11 13:38:43,2024-04-11 13:44:45,"IP Address",100,362,"True",2024-04-11 13:44:46,"R_4PpNFcHMDlvI27n","anonymous","EN",4,"1981","8480","8800","Other","Female","Academic master","Industrial engineering","20y","€ 5000 - € 5250","6","Yes",1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,"8","7",1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,"10","9","7","6","8",42,5125,"West Vlaanderen","West Vlaanderen","49","Selected",20
"429",2024-04-11 13:28:34,2024-04-11 13:45:08,"IP Address",100,993,"True",2024-04-11 13:45:08,"R_8atATqTt9HY1qgK","anonymous","EN",4,"1994","8800","8830","C22 - Manufacture of rubber and plastic products","Male","Academic master","Electrical engineering","5y","€ 3750 - € 4000","7","Yes",1,1,NA,1,1,1,1,NA,1,1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","7",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"10","7","10","7","7",29,3875,"West Vlaanderen","West Vlaanderen","29","Selected",5
"430",2024-04-11 13:49:29,2024-04-11 13:55:30,"IP Address",100,360,"True",2024-04-11 13:55:30,"R_2F3cZElkBPRdJUU","anonymous","EN",4,NA,"2180","2000","Other","Male","PhD","Industrial engineering","2y","€ 4750 - € 5000","7","Yes",NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","8",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"9","8","9","9","4",NA,4875,"Antwerpen","Antwerpen","","Selected",2
"431",2024-04-11 13:52:02,2024-04-11 13:56:58,"IP Address",100,296,"True",2024-04-11 13:56:59,"R_3CUlOtjb7k5GJo0","anonymous","EN",4,"1997","2000","2030","C19 - Manufacture of coke and refined petroleum products","Male","Academic master","Chemical engineering","4y","€ 4750 - € 5000","7","Yes",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"7","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,"8","9","8","8","8",26,4875,"Antwerpen","Antwerpen","29","Selected",4
"432",2024-04-11 08:22:47,2024-04-11 14:36:31,"IP Address",100,22424,"True",2024-04-11 14:36:32,"R_4QlkcTTQoT92Aoi","anonymous","EN",4,"1998","8810","8800","C28 - Manufacture of machinery and equipment n.e.c.","Male","Academic master","Civil engineering","1y","€ 3000 - €3250","7","Yes",1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","9",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"9","9","8","9","7",25,3125,"West Vlaanderen","West Vlaanderen","29","Selected",1
"433",2024-04-11 14:59:37,2024-04-11 15:04:08,"IP Address",100,270,"True",2024-04-11 15:04:08,"R_2CCw1oSb2N4HMmC","anonymous","EN",4,"1982","9160","9230","C10 - Manufacture of food products","Male","Academic master","Industrial engineering","20y","€ 7750 - € 8000","7","Yes",1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","7",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"6","5","9","7","7",41,7875,"Oost Vlaanderen","Oost Vlaanderen","49","Selected",20
"434",2024-04-11 15:14:59,2024-04-11 15:18:36,"IP Address",100,216,"True",2024-04-11 15:18:36,"R_2AT6isN8AZGfHu9","anonymous","EN",4,"1968","9880","9700","C25 - Manufacture of fabricated metal products, except machinery and equipment","Male","Academic master","Industrial engineering","33y","> € 10000","9","Yes",1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,NA,NA,NA,"8","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,9,"9","9","10","8","4",55,10125,"Oost Vlaanderen","Oost Vlaanderen","59","Selected",33
"435",2024-04-11 15:14:17,2024-04-11 15:19:01,"IP Address",100,283,"True",2024-04-11 15:19:02,"R_63uaZIwseZRHvhf","anonymous","EN",4,"1996","9000","8791","C28 - Manufacture of machinery and equipment n.e.c.","Male","Professional bachelor","Mechanical engineering","2y","€ 3250 - € 3500","6","Yes",1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3","8",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9,"9","8","8","9","6",27,3375,"Oost Vlaanderen","West Vlaanderen","29","Selected",2
"436",2024-04-11 15:28:10,2024-04-11 15:31:31,"IP Address",100,201,"True",2024-04-11 15:31:32,"R_115Q9IhZFHWLkz2","anonymous","EN",4,"1993","9140","200","Other","Male","Academic master","Industrial engineering","10y","€ 5000 - € 5250","4","Yes",1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,"8","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"8","7","9","7","2",30,5125,"Oost Vlaanderen","Antwerpen","39","Selected",10
"437",2024-04-11 15:26:45,2024-04-11 15:33:26,"IP Address",100,401,"True",2024-04-11 15:33:26,"R_2CSeYCaQLcGIjUB","anonymous","EN",4,"1986","9000","9000",NA,"Male","Academic master","Industrial engineering","11y","€ 3500 - € 3750","5","Yes",1,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"8","8","6","5","3",37,3625,"Oost Vlaanderen","Oost Vlaanderen","39","Selected",11
"438",2024-04-11 15:33:06,2024-04-11 15:41:41,"IP Address",100,514,"True",2024-04-11 15:41:42,"R_1YgJQVg2wmpkqAt","anonymous","EN",4,"1985","9688","8530","C25 - Manufacture of fabricated metal products, except machinery and equipment","Male","Academic master","Bio engineering","12y","€ 4250 - € 4500","5","Yes",1,1,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"8","8","6","8","6",38,4375,"Oost Vlaanderen","West Vlaanderen","39","Selected",12
"439",2024-04-11 15:42:17,2024-04-11 15:46:12,"IP Address",100,234,"True",2024-04-11 15:46:12,"R_73f1OsQYLFd5aj8","anonymous","EN",4,"1999","9220","2630","E36 - Water collection, treatment and supply","Male","Academic master","Industrial engineering","< 1y","€ 3750 - € 4000","9","Yes",NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","9",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"10","8","10","10","8",24,3875,"Oost Vlaanderen","Antwerpen","29","Selected",0
"440",2024-04-11 15:43:17,2024-04-11 15:53:08,"IP Address",100,590,"True",2024-04-11 15:53:08,"R_7FlFQmBm00lV9lv","anonymous","EN",4,"1996","8501","9052","Other","Male","Academic master","Industrial engineering","6y","€ 4250 - € 4500","8","Yes",NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"7","6",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"9","10","9","5","5",27,4375,"West Vlaanderen","Oost Vlaanderen","29","Selected",6
"441",2024-04-11 16:10:57,2024-04-11 16:14:26,"IP Address",100,208,"True",2024-04-11 16:14:26,"R_82ze8X6ikWpLVWN","anonymous","EN",4,"1989","9032","9042","C24 - Manufacture of basic metals","Male","Academic master","Electrical engineering","10y","€ 6750 - € 7000","8","Yes",NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"8","8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"7","8","7","6","8",34,6875,"Oost Vlaanderen","Oost Vlaanderen","39","Selected",10
"442",2024-04-11 16:14:50,2024-04-11 16:20:30,"IP Address",100,340,"True",2024-04-11 16:20:31,"R_4QKnizWZOyi2jph","anonymous","EN",NA,"1995","8310","9880","Other","Male","Academic master","Industrial engineering","7y","€ 4000 - € 4250","5","Yes",1,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"8","4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"10","10","8","6","8",28,4125,"West Vlaanderen","Oost Vlaanderen","29","Selected",7
"443",2024-04-11 16:26:54,2024-04-11 16:29:19,"IP Address",100,145,"True",2024-04-11 16:29:19,"R_1sBo2v03uriCus8","anonymous","EN",4,"1970","8800","8800","C25 - Manufacture of fabricated metal products, except machinery and equipment","Male","Academic master","Civil engineering","29y","> € 10000","7","Yes",1,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"7","7","7","3","5",53,10125,"West Vlaanderen","West Vlaanderen","59","Selected",29
"444",2024-04-11 16:44:56,2024-04-11 16:50:46,"IP Address",100,350,"True",2024-04-11 16:50:47,"R_6dpgd5dc73W6Q6U","anonymous","EN",4,"1990","2830","9000","F42 - Civil engineering","Male","Academic master","Industrial engineering","7y","€ 3250 - € 3500","3","Yes",1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"9","5","2","2","3",33,3375,"Antwerpen","Oost Vlaanderen","39","Selected",7
"445",2024-04-11 16:50:09,2024-04-11 16:54:33,"IP Address",100,263,"True",2024-04-11 16:54:33,"R_2ekcax1yZwM926d","anonymous","EN",4,"1997","9320","9320","C22 - Manufacture of rubber and plastic products","Female","Academic master","Industrial engineering","< 1y","€ 3500 - € 3750","6","Yes",NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"7","9",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"6","9","6","3","8",26,3625,"Oost Vlaanderen","Oost Vlaanderen","29","Selected",0
"446",2024-04-11 12:00:42,2024-04-11 17:05:42,"IP Address",100,18300,"True",2024-04-11 17:05:42,"R_3DMPJao77jJgAeE","anonymous","EN",4,"1994","1800","2870","F43 - Specialised construction activities","Male","Academic master","Electrical engineering","6y","€ 5500 - € 5750","8","Yes",1,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","7",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"8","8","6","7","7",29,5625,"Brussel","Antwerpen","29","Selected",6
